MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,section,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround,northendpilot,timestamp,parent,losta,hista
130,Bennett St,4,Allston/Brighton,12:00,16:00,Even,Market St,South Hobbart St,0.302083333333333,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BENNE1,0,1595
131,Clarkwood St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.197537878787879,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,CLARK4,0,1043
132,Auckland St,3,North Dorchester,08:00,12:00,Even,Savin Hill Ave,Dead End,0.281060606060606,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,4/1/2014 8:38:14 AM,AUCKL1,863,2347
133,Albion Pl,1C,Charlestown,12:00,16:00,Even,Main St,Auburn Sq,7.25378787878788E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,ALBIO1,0,383
134,Auckland St,3,North Dorchester,08:00,12:00,Odd,Savin Hill Ave,Dead End,0.281060606060606,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4/1/2014 8:38:08 AM,AUCKL1,863,2347
135,Auckland St,3,North Dorchester,08:00,12:00,Even,Belfort St,Savin Hill Ave,0.16344696969697,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,AUCKL1,0,863
136,Auckland St,3,North Dorchester,08:00,12:00,Odd,Belfort St,Savin Hill Ave,0.16344696969697,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,AUCKL1,0,863
137,Ames St,7,South Dorchester,08:00,12:00,Even,Westview St,Dead End,0.304166666666667,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,AMES 1,0,1606
138,Almont St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Walk Hill St,0.583901515151515,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,ALMON1,0,3083
139,Bennington St,9,East Boston,12:00,16:00,Even,Neptune Rd,Saratoga St,1.06098484848485,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,BENNI4,908,6510
140,Belmore Ter,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Oakview Ter,5.89015151515151E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BELMO2,0,311
141,Austin St,1C,Charlestown,12:00,16:00,Even,Main St,Rutherford Ave,0.125757575757576,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,AUSTI3,0,664
142,Austin St,1C,Charlestown,12:00,16:00,Odd,Main St,Rutherford Ave,0.125757575757576,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,AUSTI3,0,664
143,Brooks St,9,East Boston,12:00,16:00,Odd,Chelsea St,Princeton St,0.20928,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,4/7/2015 3:16:09 PM,BROOK12,222,1327
144,Bucknam St,10M,Mission Hill,12:00,16:00,Even,Lawn St,Fisher Ave,8.03030303030303E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9/24/2018 1:15:00 PM,BUCKN1,0,424
145,Chesterton St,10R,Roxbury,12:00,16:00,Odd,Massachusetts Ave,Allerton St,0.108712121212121,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,CHEST4,0,574
146,Bowdoin St,1H,Beacon Hill,00:01,07:00,Odd,Derne St,Beacon St,0.105681818181818,,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,2/29/2012 10:06:53 AM,BOWDO4,626,1184
147,Arcola St,2,Jamaica Plain,12:00,16:00,Even,Day St,Dead End,6.07954545454545E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,ARCOL1,0,321
148,Cleveland St,10R,Roxbury,08:00,12:00,Even,Winthrop St,Moreland St,6.76136363636364E-02,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CLEVE2,0,357
149,Chaucer St,9,East Boston,12:00,16:00,Even,Curtis St,Moore St,0.112689393939394,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,CHAUC1,0,595
150,Charter St,1N,North End,08:00,12:00,Odd,Hanover St,Commercial St,0.259090909090909,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,7/1/2019 10:17:21 AM,CHART1,0,1368
151,Bentham Rd,3,North Dorchester,08:00,12:00,Even,Draper St,Mount Ida Rd,5.60606060606061E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,BENTH1,0,296
152,Border St,9,East Boston,08:00,12:00,Even,Central Sq,Dead End,0.558712121212121,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,8/28/2024 7:35:55 AM,BORDE1,1748,4698
153,Blossom Ct,1W,West End,02:00,07:00,,Blossom St,Emerson Pl,5.11363636363636E-02,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,BLOSS3,0,270
154,Callender St,7,South Dorchester,08:00,12:00,Odd,Tucker St,Don St,0.37405303030303,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,11/13/2025 12:21:19 PM,CALLE1,0,1975
155,Arbutus St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Irma St,0.14375,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,ARBUT1,0,759
156,Adams St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Leedsville St,0.304545454545455,,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,2/14/2012 8:36:32 AM,ADAMS1,195,1803
157,Castleton St,2,Jamaica Plain,12:00,16:00,Odd,South Huntington Ave,Jamaicaway,0.149621212121212,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CASTL4,0,790
158,Annapolis St,3,North Dorchester,12:00,16:00,Even,Sumner St,Bakersfield St,6.49621212121212E-02,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,ANNAP1,0,343
159,Anson St,2,Jamaica Plain,08:00,12:00,Even,South St,Dead End,5.64393939393939E-02,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3/25/2021 8:08:47 AM,ANSON1,0,298
160,Cedar St,1C,Charlestown,12:00,16:00,Even,High St,Bartlett St,8.52272727272727E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CEDAR4,0,450
161,Adams St,10R,Roxbury,08:00,12:00,Odd,Eustis St,Forest St,0.109659090909091,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,ADAMS5,563,1142
162,Claremont Park,1S,South End,08:00,12:00,Odd,Columbus Ave,Claremont St,0.096969696969697,,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,CLARE2,0,512
163,Cambridge St,1C,Charlestown,05:00,07:00,Odd,Alford St,Crescent St,0.420454545454545,,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,CAMBR3,0,2220
164,Chestnut Hill Ave,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Brookline Town Line,0.233143939393939,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CHEST6,4451,5682
165,Almont St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Walk Hill St,0.583901515151515,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,ALMON1,0,3083
166,Adams St,10R,Roxbury,08:00,12:00,Even,Eustis St,Forest St,0.109659090909091,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,ADAMS5,563,1142
167,Anderson St,1H,Beacon Hill,08:00,12:00,Even,Cambridge St,Myrtle St,0.125189393939394,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,2/14/2012 8:36:32 AM,ANDER1,0,661
168,Clarkson St,3,North Dorchester,12:00,16:00,Even,Quincy St,Barry St,0.269128787878788,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,CLARK3,318,1739
170,Brewer St,2,Jamaica Plain,12:00,16:00,Even,Burroughs St,Eliot St,0.114583333333333,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BREWE1,0,605
172,Bromfield St,1F,Downtown,00:01,07:00,,Washington St,Tremont St,0.109280303030303,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,BROMF1,0,577
173,City Sq,1C,Charlestown,00:01,07:00,,New Rutherford Ave,Chelsea St,0.112310606060606,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,CITY 3,0,593
174,Canal St,1W,West End,00:01,07:00,,Market St,Causeway St,0.16969696969697,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,CANAL1,107,1003
175,Chipman St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Torrey St,0.122348484848485,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CHIPM1,0,646
176,Beethoven St,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Arcadia St,0.104734848484848,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,4/5/2018 1:29:25 PM,BEETH1,0,553
177,Clarkwood St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.197537878787879,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,CLARK4,0,1043
178,Bowdoin St,1H,Beacon Hill,00:01,07:00,Even,Cambridge St,Derne St,0.118560606060606,,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,2/29/2012 10:06:53 AM,BOWDO4,0,626
179,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Ext,Kingston St,Harrison Avenue Ext,0.117045454545455,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,AVENU2,0,618
180,Annapolis St,3,North Dorchester,12:00,16:00,Odd,Sumner St,Bakersfield St,6.49621212121212E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,ANNAP1,0,343
181,Chestnut Ave,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Mozart St,0.235037878787879,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4/11/2017 11:41:27 AM,CHEST5,0,1241
182,Archdale Rd,2,Jamaica Plain,12:00,16:00,Even,Washington St,Dead End,0.145643939393939,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,ARCHD1,512,1281
183,Arcadia Park,3,North Dorchester,08:00,12:00,Odd,Draper St,Ditson St,8.35227272727273E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/19/2014 9:15:20 AM,ARCAD1,0,441
184,Appleton St,1S,South End,12:00,16:00,Even,Tremont St,West Canton St,0.39375,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,APPLE1,0,2079
185,Ackley Pl,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Dead End,4.54545454545455E-02,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,ACKLE1,0,240
186,Centre St,10R,Roxbury,08:00,12:00,Odd,Dudley St,Columbus Ave,0.542992424242424,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CENTR6,0,2867
188,Cleveland St,10R,Roxbury,08:00,12:00,Odd,Winthrop St,Moreland St,6.76136363636364E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CLEVE2,0,357
189,Avenue De Lafayette,1T,Chinatown,00:01,07:00,Odd,Harrison Avenue Ext,Dead End,4.96212121212121E-02,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,AVENU2,618,880
190,Burbank St,10F,Fenway/Kenmore,12:00,16:00,Odd,Edgerly Rd,Hemenway St,0.132765151515152,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BURBA1,0,701
191,Braintree St,4,Allston/Brighton,08:00,12:00,Odd,Franklin St,Everett St,0.272727272727273,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BRAIN3,0,1440
192,Brook Marshall Rd,10R,Roxbury,08:00,12:00,Even,Raynor Cir,Sojourner Truth Ct,0.09375,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,BROOK4,273,768
193,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd Side Median,Commonwealth Ave,Cambridge St,0.673863636363636,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,2/29/2012 10:06:53 AM,BRIGH3,0,3558
194,Church St,3,North Dorchester,08:00,12:00,Odd,Adams St,East St,0.289962121212121,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,CHURC3,0,1531
195,Boston St,5,South Boston,09:00,13:00,Even,Dorchester Ave,Songin Father Anthony Way,0.105681818181818,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3/15/2019 9:16:39 AM,BOSTO1,0,558
196,Archdale Rd,2,Jamaica Plain,12:00,16:00,Odd,South St,Washington St,0.096969696969697,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,ARCHD1,0,512
197,Bower St,10R,Roxbury,12:00,16:00,Odd,Walnut Ave,Walnut Ave,9.03409090909091E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,BOWER1,0,477
198,Bremen St,9,East Boston,12:00,16:00,Odd,Sumner St,Porter St,0.346969696969697,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,BREME1,0,1832
199,Brookside Ave,2,Jamaica Plain,08:00,12:00,Even,Boylston St,Green St,0.647727272727273,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BROOK15,0,3420
200,Brighton Ave,4,Allston/Brighton,00:01,07:00,Odd,Commonwealth Ave,Cambridge St,0.673863636363636,,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,2/29/2012 10:06:53 AM,BRIGH3,0,3558
201,Arlington Ave,1C,Charlestown,08:00,12:00,Odd,Alford St,Somerville Town Line,0.189772727272727,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,ARLIN2,0,1002
202,Border St,9,East Boston,08:00,12:00,Odd,Central Sq,Dead End,0.558712121212121,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,8/28/2024 7:37:07 AM,BORDE1,1748,4698
203,Charlesgate East,1B,Back Bay,00:01,07:00,,Back St,Newbury St,0.212689393939394,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,CHARL21,107,1230
204,Church St,1B,Back Bay,00:01,07:00,,Stuart St,Columbus Ave,3.92045454545455E-02,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,CHURC4,881,1088
205,Boylston St,10F,Fenway/Kenmore,05:00,07:00,Even,Fenway,Park Dr,0.220075757575758,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1/6/2016 10:35:01 AM,BOYLS6,8009,9171
206,Alleghany St,10M,Mission Hill,12:00,16:00,Even,Terrace St,Dead End,0.19280303030303,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,5/31/2018 9:51:09 AM,ALLEG1,0,1018
207,Bowdoin Park,3,North Dorchester,12:00,16:00,Odd,Bowdoin St,Dead End,4.65909090909091E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:40:00 PM,BOWDO2,0,246
208,Clementine Park,7,South Dorchester,08:00,12:00,Even,Centre St,Dayton St,0.084469696969697,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,CLEME2,0,446
209,Chelsea St,9,East Boston,12:00,16:00,Odd,Maverick St,Porter St,0.250568181818182,,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,4/6/2015 9:58:03 AM,CHELS1,0,1323
210,Arborcrest Ter,7,South Dorchester,12:00,16:00,Odd,Gladeside Ave,Ridgeview Ave,9.22348484848485E-02,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,ARBOR1,0,487
211,Bloomfield St,3,North Dorchester,12:00,16:00,Odd,Geneva Ave,Greenbrier St,0.303219696969697,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BLOOM1,0,1601
212,Belfort St,3,North Dorchester,08:00,12:00,Even,Dorchester Ave,Saxton St,0.148106060606061,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,BELFO1,0,782
213,Clarendon St,1S,South End,12:00,16:00,Odd,Tremont St,Columbus Ave,0.250189393939394,,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,CLARE5,0,1321
